Código;Descrição;PGV;Empresa;Tipo Marca;Linha Marca;Embalagem;Marca;Vasilhame;Garrrafeira;ICMS;Tipo Roadshow;Peso Bruto Kg;Fator;Fator Hecto;Fator Hecto Comercial;Ind Palmtop;Grupo;Grupo Remuneração;EAN;Tab ICMS;Caixas Pallet;Nr Fator Conversão;Lastro;Fam. Embalagem SIV;Pauta PIS Litro;Pauta COFINS Litro;Caixas Pallet 1;Capacidade 1;Fat Ajust 1;Caixas Pallet 2;Capacidade 2;Fat Ajust 2;Caixas Pallet 3;Capacidade 3;Fat Ajust 3;Ordem de Carga;Estoque Minímo Puxada;Código Produto SAP;Vasilhame Fictício;NCM;Apura Royalties;Tipo Produto Royalties;CEST;EAN Trib;Código Unitário;Descrição unitária;Subtipo
0038244;GUIMARAES PACOQUINHA ROLHA TRAD PCT 13G DISPLAY C42;382440;  ;055 - PRODUTOS ALIMENTICIO;849;702 - PACOTE 13G;11100;000000;000000;60;   ;0000,588;042;00,005460;00,005460;N;000;000;7896775102963 ;000;0000;000,00;;01362;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563175;000000; 017049090; ;0;0000000;7896775102680 ;00038243;GUIMARAES PACOQUINHA ROLHA TRAD PCT 13G                           ;312
0038246;GUIMARAES PACOQUIINHA ROLHA NESQUIK PCT 13G DISPLAY C42;382465;  ;055 - PRODUTOS ALIMENTICIO;849;702 - PACOTE 13G;11090;000000;000000;60;   ;0000,588;042;00,005460;00,005460;N;000;000;7896775100143 ;000;0000;000,00;;01362;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563176;000000; 017049090; ;0;0000000;7896775100396 ;00038245;GUIMARAES PACOQUIINHA ROLHA NESQUIK PCT 13G                       ;312
0038248;GUIMARAES PACOQUINHA ROLHA NEGRESCO PCT 13G DISPLAY C42;382481;  ;055 - PRODUTOS ALIMENTICIO;849;702 - PACOTE 13G;11102;000000;000000;60;   ;0000,588;042;00,005460;00,005460;N;000;000;7896775101386 ;000;0000;000,00;;01362;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563177;000000; 017049090; ;0;0000000;7896775100600 ;00038247;GUIMARAES PACOQUINHA ROLHA NEGRESCO PCT 13G                       ;312
0038250;MINALICE AGUA MINERAL S GAS GFA PET 510ML FD C/12;382507;  ;086 - AGUAS E SUCOS;682;296 - GARRAFA PET 510ML;08554;000000;000000;60;   ;0006,600;012;00,061200;00,061200;N;000;000;17896326100209;000;0000;000,00;;00419;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563178;000000; 022011000; ;0;0000000;7896326100202 ;00038249;MINALICE AGUA MINERAL S GAS GFA PET 510ML                         ;167
0038252;HAPPY BOL GELO CHICLE DISPLAY 140G CX C24;382523;  ;055 - PRODUTOS ALIMENTICIO;848;453 - DISPLAY 140G;11074;000000;000000;60;   ;0004,630;024;00,033600;00,033600;N;000;000;17896312109513;000;0000;000,00;;01363;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563179;000000; 017041000; ;0;0000000;7896312109516 ;00038251;HAPPY BOL GELO CHICLE DISPLAY 140G                                ;107
0038254;HAPPY BOL TUTTI FRUTTI CHICLE DISPLAY 140G CX C24;382549;  ;055 - PRODUTOS ALIMENTICIO;848;453 - DISPLAY 140G;11075;000000;000000;60;   ;0004,630;024;00,033600;00,033600;N;000;000;17896312110052;000;0000;000,00;;01363;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563180;000000; 017041000; ;0;0000000;7896312110055 ;00038253;HAPPY BOL TUTTI FRUTTI CHICLE DISPLAY 140G                        ;107
0038256;HAPPY BOL UVA CHICLE DISPLAY 140G CX C24;382564;  ;055 - PRODUTOS ALIMENTICIO;848;453 - DISPLAY 140G;11076;000000;000000;60;   ;0004,630;024;00,033600;00,033600;N;000;000;17896312110069;000;0000;000,00;;01363;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563181;000000; 017041000; ;0;0000000;7896312110062 ;00038255;HAPPY BOL UVA CHICLE DISPLAY 140G                                 ;107
0038257;NADIR COPO AMERICANO TRAD JOGO CX 24 PCS 190ML;382572;  ;084 - MATERIAIS DE MARKETI;603;307 - COPO VIDRO 190ML;11103;000000;000000;60;   ;0002,800;001;00,028000;00,028000;N;000;000;7891155003663 ;000;0000;000,00;;01364;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563182;000000; 070133700; ;0;0000000;7891155003663 ;00038257;NADIR COPO AMERICANO TRAD JOGO CX 24 PCS 190ML                    ;151
0038259;MARATA SUCO NECTAR MISTO UVA TETRA PAK 1 L CX C/12;382598;  ;086 - AGUAS E SUCOS;414;207 - TETRA PAK 1L;11104;000000;000000;60;   ;0013,300;012;00,120000;00,120000;N;000;000;17898378180024;000;0000;000,00;;00413;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563183;000000; 022029900; ;0;0000000;7898378180027 ;00038258;MARATA SUCO NECTAR MISTO UVA TETRA PAK 1 L                        ;164
0038261;MARATA SUCO NECTAR LARANJA TETRA PAK 1 L CX C/12;382614;  ;086 - AGUAS E SUCOS;414;207 - TETRA PAK 1L;11105;000000;000000;60;   ;0013,300;012;00,120000;00,120000;N;000;000;17898378180017;000;0000;000,00;;00413;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563184;000000; 022029900; ;0;0000000;7898378180010 ;00038260;MARATA SUCO NECTAR LARANJA TETRA PAK 1 L                          ;164
0038263;MARATA SUCO NECTAR M PESSEGO TETRA PAK 1 L CX C/12;382630;  ;086 - AGUAS E SUCOS;414;207 - TETRA PAK 1L;11106;000000;000000;60;   ;0013,300;012;00,120000;00,120000;N;000;000;17898378180062;000;0000;000,00;;00413;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563185;000000; 022029900; ;0;0000000;7898378180065 ;00038262;MARATA SUCO NECTAR M PESSEGO TETRA PAK 1 L                        ;164
0038265;MARATA SUCO NECTAR TANGERINA TETRA PAK 1 L CX C/12;382655;  ;086 - AGUAS E SUCOS;414;207 - TETRA PAK 1L;11107;000000;000000;60;   ;0013,300;012;00,120000;00,120000;N;000;000;17898378180093;000;0000;000,00;;00413;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563186;000000; 022029900; ;0;0000000;7898378180096 ;00038264;MARATA SUCO NECTAR TANGERINA TETRA PAK 1 L                        ;164
0038267;MARATA SUCO NECTAR M MARACUJA TETRA PAK 1 L CX C/12;382671;  ;086 - AGUAS E SUCOS;414;207 - TETRA PAK 1L;11108;000000;000000;60;   ;0013,300;012;00,120000;00,120000;N;000;000;17898378180079;000;0000;000,00;;00413;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563187;000000; 022029900; ;0;0000000;7898378180072 ;00038266;MARATA SUCO NECTAR M MARACUJA TETRA PAK 1 L                       ;164
0038269;MARATA SUCO NECTAR MANGA TETRA PAK 1 L CX C/12;382697;  ;086 - AGUAS E SUCOS;414;207 - TETRA PAK 1L;11109;000000;000000;60;   ;0013,300;012;00,120000;00,120000;N;000;000;17898378180031;000;0000;000,00;;00413;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563188;000000; 022029900; ;0;0000000;7898378180034 ;00038268;MARATA SUCO NECTAR MANGA TETRA PAK 1 L                            ;164
0038271;MARATA SUCO NECTAR M GOIABA TETRA PAK 1 L CX C/12;382713;  ;086 - AGUAS E SUCOS;414;207 - TETRA PAK 1L;11110;000000;000000;60;   ;0013,300;012;00,120000;00,120000;N;000;000;17898378180048;000;0000;000,00;;00413;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563190;000000; 022029900; ;0;0000000;7898378180041 ;00038270;MARATA SUCO NECTAR M GOIABA TETRA PAK 1 L                         ;164
0038273;MARATA SUCO NECTAR DE UMBU TETRA PAK 1 L CX C/12;382739;  ;086 - AGUAS E SUCOS;414;207 - TETRA PAK 1L;11111;000000;000000;60;   ;0013,300;012;00,120000;00,120000;N;000;000;17898378180819;000;0000;000,00;;00413;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563191;000000; 022029900; ;0;0000000;7898378180812 ;00038272;MARATA SUCO NECTAR DE UMBU TETRA PAK 1 L                          ;164
0038275;MARATA SUCO NECTAR MISTO CAJA TETRA PAK 1 L CX C/12;000000;  ;086 - AGUAS E SUCOS;414;207 - TETRA PAK 1L;11112;000000;000000;60;   ;0013,300;012;00,120000;00,120000;N;000;000;17898378180826;000;0000;000,00;;00413;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563192;000000; 022029900; ;0;0000000;7898378180829 ;00038274;MARATA SUCO NECTAR MISTO CAJA TETRA PAK 1 L                       ;164
0038277;GARRAFA MICHELOB AMBAR 330ML AVR 330ML;000000;  ;020 - GARRAFA;047;017 - GARRAFA MEIA;11116;000000;000000;60;   ;0019,500;001;01,950000;00,003300;N;000;000;;000;0000;000,00;;00002;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000000000;000000; 070109021; ;0;0000000;              ;00038277;GARRAFA MICHELOB AMBAR 330ML AVR 330ML                            ;038
0038279;MARATA SUCO NECTAR M ACEROLA TETRA PAK 1 L CX C/12;000000;  ;086 - AGUAS E SUCOS;414;207 - TETRA PAK 1L;11113;000000;000000;60;   ;0013,300;012;00,120000;00,120000;N;000;000;17898378180758;000;0000;000,00;;00413;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563195;000000; 022029900; ;0;0000000;7898378180751 ;00038278;MARATA SUCO NECTAR M ACEROLA TETRA PAK 1 L                        ;164
0038281;MARATA SUCO NECTAR M ABACAXI TETRA PAK 1 L CX C/12;382812;  ;086 - AGUAS E SUCOS;414;207 - TETRA PAK 1L;11114;000000;000000;60;   ;0013,300;012;00,120000;00,120000;N;000;000;17898378180765;000;0000;000,00;;00413;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563205;000000; 022029900; ;0;0000000;7898378180768 ;00038280;MARATA SUCO NECTAR M ABACAXI TETRA PAK 1 L                        ;164
0038282;MICHELOB ULTRA N 600ML;382820;  ;001 - CERVEJA;068;018 - GARRAFA INTEIRA;05423;027983;899599;60;   ;0014,500;012;00,072000;00,072000;N;000;000;7891991308793 ;000;0000;000,00;;00001;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000113859;000000; 022030000; ;0;0000000;7891991308793 ;00038282;MICHELOB ULTRA N 600ML                                            ;001
0038284;MARATA SUCO NECTAR MISTO UVA TETRA PAK 200 ML CX C/27;382846;  ;086 - AGUAS E SUCOS;414;292 - TETRA PAK 200ML;11104;000000;000000;60;   ;0006,102;027;00,054000;00,054000;N;000;000;17898378180147;000;0000;000,00;;00415;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563206;000000; 022029900; ;0;0000000;7898378180140 ;00038283;MARATA SUCO NECTAR MISTO UVA TETRA PAK 200 ML                     ;164
0038289;GUIMARAES PACOQUINHA ROLHA NESTON PCT 13G DISPLAY C42;382895;  ;055 - PRODUTOS ALIMENTICIO;849;702 - PACOTE 13G;11101;000000;000000;60;   ;0000,588;042;00,005460;00,005460;N;000;000;7896775102314 ;000;0000;000,00;;01362;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563213;000000; 017049090; ;0;0000000;7896775100648 ;00038288;GUIMARAES PACOQUINHA ROLHA NESTON PCT 13G                         ;312
0038292;RICCO PE DE MOLEQUE CROCANTE PCT 51G POTE C20;382929;  ;055 - PRODUTOS ALIMENTICIO;845;701 - PACOTE 51G;11079;000000;000000;60;   ;0001,120;020;00,010200;00,010200;N;000;000;7898946780123 ;000;0000;000,00;;01366;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563214;000000; 017049090; ;0;0000000;7898946780130 ;00038291;RICCO PE DE MOLEQUE CROCANTE PCT 51G                              ;312
0038294;MARATA SUCO NECTAR LARANJA TETRA PAK 200 ML CX C/27;382945;  ;086 - AGUAS E SUCOS;414;292 - TETRA PAK 200ML;11105;000000;000000;60;   ;0006,102;027;00,054000;00,054000;N;000;000;17898378180130;000;0000;000,00;;00415;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563207;000000; 022029900; ;0;0000000;7898378180133 ;00038293;MARATA SUCO NECTAR LARANJA TETRA PAK 200 ML                       ;164
0038296;MARATA SUCO NECTAR M PESSEGO TETRA PAK 200 ML CX C/27;382960;  ;086 - AGUAS E SUCOS;414;292 - TETRA PAK 200ML;11106;000000;000000;60;   ;0006,102;027;00,054000;00,054000;N;000;000;17898378180185;000;0000;000,00;;00415;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563208;000000; 022029900; ;0;0000000;7898378180188 ;00038295;MARATA SUCO NECTAR M PESSEGO TETRA PAK 200 ML                     ;164
0038298;MARATA SUCO NECTAR DE UMBU TETRA PAK 200 ML CX C/27;382986;  ;086 - AGUAS E SUCOS;414;292 - TETRA PAK 200ML;11111;000000;000000;60;   ;0006,102;027;00,054000;00,054000;N;000;000;17898378180833;000;0000;000,00;;00415;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563209;000000; 022029900; ;0;0000000;7898378180836 ;00038297;MARATA SUCO NECTAR DE UMBU TETRA PAK 200 ML                       ;164
0038300;MARATA SUCO NECTAR MISTO CAJA TETRA PAK 200 ML CX C/27;383000;  ;086 - AGUAS E SUCOS;414;292 - TETRA PAK 200ML;11112;000000;000000;60;   ;0006,102;027;00,054000;00,054000;N;000;000;17898378180840;000;0000;000,00;;00415;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563210;000000; 022029900; ;0;0000000;7898378180843 ;00038299;MARATA SUCO NECTAR MISTO CAJA TETRA PAK 200 ML                    ;164
0038302;MARATA SUCO NECTAR M MARACUJA TETRA PAK 200 ML CX C/27;383026;  ;086 - AGUAS E SUCOS;414;292 - TETRA PAK 200ML;11108;000000;000000;60;   ;0006,102;027;00,054000;00,054000;N;000;000;17898378180444;000;0000;000,00;;00415;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563211;000000; 022029900; ;0;0000000;7898378180485 ;00038301;MARATA SUCO NECTAR M MARACUJA TETRA PAK 200 ML                    ;164
0038304;MICHELOB ULTRA N ONE WAY 600ML GARRAFEIRA C/24;383042;  ;001 - CERVEJA;068;068 - ONE-WAY 600;05423;000000;000000;60;   ;0029,000;024;00,144000;00,144000;N;000;000;7891991308816 ;000;0000;000,00;;00007;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000113895;000000; 022030000; ;0;0000000;7891991308793 ;00038303;MICHELOB ULTRA N ONE WAY 600 ML                                   ;001
0038311;STO ANTONIO KIT TERERE DESCART TRAD COPO PLAST 30G CX12;383117;  ;062 - REFRESCOS E OUTRAS B;847;698 - COPO PLAST 30G;11117;000000;000000;60;   ;0001,000;012;00,003600;00,003600;N;000;000;7896476900561 ;000;0000;000,00;;01365;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563222;000000; 009030090; ;0;0000000;7896476900240 ;00038310;STO ANTONIO KIT TERERE DESCART TRAD COPO PLAST 30G                ;327
0038325;STO ANTONIO KIT TERERE DESCART MENTA COPO PLAST 30G CX12;383257;  ;062 - REFRESCOS E OUTRAS B;847;698 - COPO PLAST 30G;11118;000000;000000;60;   ;0001,000;012;00,003600;00,003600;N;000;000;7896476900554 ;000;0000;000,00;;01365;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563223;000000; 009030090; ;0;0000000;7896476900257 ;00038324;STO ANTONIO KIT TERERE DESCART MENTA COPO PLAST 30G               ;327
0038327;STO ANTONIO KIT TERERE DESCART LIMAO COPO PLAST 30G CX12;383273;  ;062 - REFRESCOS E OUTRAS B;847;698 - COPO PLAST 30G;11119;000000;000000;60;   ;0001,000;012;00,003600;00,003600;N;000;000;7896476901469 ;000;0000;000,00;;01365;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563224;000000; 009030090; ;0;0000000;7896476901414 ;00038326;STO ANTONIO KIT TERERE DESCART LIMAO COPO PLAST 30G               ;327
0038328;MICHELOB ULTRA N ONE WAY 600 ML C 12;383042;  ;001 - CERVEJA;068;068 - ONE-WAY 600;05423;000000;000000;60;   ;0012,950;012;00,072000;00,072000;N;000;000;7891991308823 ;000;0000;000,00;;00007;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000113889;000000; 022030000; ;0;0000000;7891991308793 ;00038303;MICHELOB ULTRA N ONE WAY 600 ML                                   ;001
0038330;GUIMARAES PACOQUINHA ROLHA NEGRESCO PCT PLAST 91G CX C16;383307;  ;055 - PRODUTOS ALIMENTICIO;849;446 - PCT PLAST 91G;11102;000000;000000;60;   ;0001,500;016;00,014560;00,014560;N;000;000;27896775102400;000;0000;000,00;;01352;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563230;000000; 017049090; ;0;0000000;7896775102406 ;00038329;GUIMARAES PACOQUINHA ROLHA NEGRESCO PCT PLAST 91G                 ;312
0038331;NADIR COPO AMERICANO LONG DRINK JOGO CX 24 PCS 450ML;383315;  ;084 - MATERIAIS DE MARKETI;603;710 - COPO DE VIDRO;11120;000000;000000;60;   ;0007,200;001;00,072000;00,072000;N;000;000;17891155031052;000;0000;000,00;;01367;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563232;000000; 070133700; ;0;0000000;17891155031052;00038331;NADIR COPO AMERICANO LONG DRINK JOGO CX 24 PCS 450ML              ;151
0038332;NADIR TACAS PARA MARTINI JOGO CX 6 PCS 250ML;383323;  ;084 - MATERIAIS DE MARKETI;603;281 - TACA DE VIDRO;11121;000000;000000;60;   ;0001,500;001;00,015000;00,015000;N;000;000;17891155036415;000;0000;000,00;;01368;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563233;000000; 070132800; ;0;0000000;17891155036415;00038332;NADIR TACAS PARA MARTINI JOGO CX 6 PCS 250ML                      ;151
0038333;NADIR TACAS PARA GIN JOGO CX 6 PCS 600ML;383331;  ;084 - MATERIAIS DE MARKETI;603;281 - TACA DE VIDRO;11122;000000;000000;60;   ;0001,950;001;00,019500;00,019500;N;000;000;17891155056581;000;0000;000,00;;01369;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563234;000000; 070132800; ;0;0000000;17891155056581;00038333;NADIR TACAS PARA GIN JOGO CX 6 PCS 600ML                          ;151
0038334;NADIR TACAS BARONI JOGO CX 12 PCS 490ML;383349;  ;084 - MATERIAIS DE MARKETI;603;281 - TACA DE VIDRO;11123;000000;000000;60;   ;0003,200;001;00,032000;00,032000;N;000;000;17891155040863;000;0000;000,00;;01370;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563235;000000; 070132800; ;0;0000000;17891155040863;00038334;NADIR TACAS BARONI JOGO CX 12 PCS 490ML                           ;151
0038335;NADIR COPO LONG DRINK BRISTOL JOGO CX 12 PCS 340ML;383356;  ;084 - MATERIAIS DE MARKETI;603;710 - COPO DE VIDRO;11124;000000;000000;60;   ;0003,400;001;00,034000;00,034000;N;000;000;27891155008044;000;0000;000,00;;01371;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563236;000000; 070133700; ;0;0000000;27891155008044;00038335;NADIR COPO LONG DRINK BRISTOL JOGO CX 12 PCS 340ML                ;151
0038336;NADIR COPO LONG DRINK BRISTOL JOGO CX 12 PCS 410ML;383364;  ;084 - MATERIAIS DE MARKETI;603;710 - COPO DE VIDRO;11124;000000;000000;60;   ;0003,600;001;00,036000;00,036000;N;000;000;27891155008051;000;0000;000,00;;01372;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563237;000000; 070133700; ;0;0000000;27891155008051;00038336;NADIR COPO LONG DRINK BRISTOL JOGO CX 12 PCS 410ML                ;151
0038337;NADIR COPO DOSE CANINHA JOGO CX 24 PCS 100ML;383372;  ;084 - MATERIAIS DE MARKETI;603;710 - COPO DE VIDRO;11125;000000;000000;60;   ;0003,700;001;00,037000;00,037000;N;000;000;17891155002533;000;0000;000,00;;01373;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563245;000000; 070133700; ;0;0000000;17891155002533;00038337;NADIR COPO DOSE CANINHA JOGO CX 24 PCS 100ML                      ;151
0038338;NADIR COPO CALDERETA CERVEJA JOGO CX 12 PCS 300ML;383380;  ;084 - MATERIAIS DE MARKETI;603;835 - COPO VIDRO 300ML;11126;000000;000000;60;   ;0002,700;001;00,027000;00,000030;N;000;000;17891155031045;000;0000;000,00;;01374;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563247;000000; 070133700; ;0;0000000;17891155031045;00038338;NADIR COPO CALDERETA CERVEJA JOGO CX 12 PCS 300ML                 ;151
0038339;NADIR TACAS BARONI JOGO CX 12 PCS 385ML;383398;  ;084 - MATERIAIS DE MARKETI;603;281 - TACA DE VIDRO;11123;000000;000000;60;   ;0002,700;001;00,027000;00,027000;N;000;000;17891155040955;000;0000;000,00;;01375;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563248;000000; 070132800; ;0;0000000;17891155040955;00038339;NADIR TACAS BARONI JOGO CX 12 PCS 385ML                           ;151
0038340;NADIR COPO CALDERETA CERVEJA JOGO CX 12 PCS 350ML;383406;  ;084 - MATERIAIS DE MARKETI;603;834 - COPO VIDRO 350ML;11126;000000;000000;60;   ;0002,960;001;00,029600;00,029600;N;000;000;17891155007125;000;0000;000,00;;01376;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563249;000000; 070133700; ;0;0000000;17891155007125;00038340;NADIR COPO CALDERETA CERVEJA JOGO CX 12 PCS 350ML                 ;151
0038341;NADIR COPO ROCKS ILHA BELA JOGO CX 12 PCS 350ML;383414;  ;084 - MATERIAIS DE MARKETI;603;834 - COPO VIDRO 350ML;11127;000000;000000;60;   ;0003,760;001;00,037600;00,037600;N;000;000;17891155012518;000;0000;000,00;;01376;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563250;000000; 070133700; ;0;0000000;17891155012518;00038341;NADIR COPO ROCKS ILHA BELA JOGO CX 12 PCS 350ML                   ;151
0038343;PEDRA AZUL AGUA MIN C GAS GFA VDR 300ML CX16;383430;  ;086 - AGUAS E SUCOS;593;376 - GFA VDR 300ML;07701;000000;000000;60;   ;0008,500;016;00,048000;00,048000;N;000;000;37896537500519;000;0000;000,00;;00504;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;007563231;000000; 022011000; ;0;0000000;7896537500518 ;00038342;PEDRA AZUL AGUA MIN C GAS GFA VDR 300ML                           ;166
0038345;BEATS PINK LEMONADE LT 269ML CX CARTAO C/8 NPAL;383455;  ;028 - BEBIDAS QUENTES;003;088 - LATA 269;11128;000000;000000;60;   ;0002,260;008;00,021520;00,021520;N;000;000;7891991308847 ;000;0000;000,00;;00142;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000113935;000000; 022060090; ;0;0000000;7891991308830 ;00038344;BEATS PINK LEMONADE LT 269ML                                      ;290
